"","Store","Id","DayOfWeek","Date","Open","Promo","StateHoliday","SchoolHoliday","StoreType","Assortment","CompetitionDistance","CompetitionOpenSinceMonth","CompetitionOpenSinceYear","Promo2","Promo2SinceWeek","Promo2SinceYear","PromoInterval","month","year","day"
"26363",712,14246,2,2015-09-01,1,1,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",9,15,1
"26364",712,11678,5,2015-09-04,1,1,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",9,15,4
"26365",712,16814,6,2015-08-29,1,0,"0",0,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,29
"26366",712,20238,2,2015-08-25,1,0,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,25
"26367",712,15958,7,2015-08-30,0,0,"0",0,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,30
"26368",712,34790,6,2015-08-08,1,0,"0",0,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,8
"26369",712,1406,3,2015-09-16,1,1,"0",0,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",9,15,16
"26370",712,33078,1,2015-08-10,1,0,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,10
"26371",712,40782,6,2015-08-01,1,0,"0",0,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,1
"26372",712,21950,7,2015-08-23,0,0,"0",0,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,23
"26373",712,4830,6,2015-09-12,1,0,"0",0,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",9,15,12
"26374",712,29654,5,2015-08-14,1,0,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,14
"26375",712,26230,2,2015-08-18,1,1,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,18
"26376",712,22806,6,2015-08-22,1,0,"0",0,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,22
"26377",712,38214,2,2015-08-04,1,1,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,4
"26378",712,39070,1,2015-08-03,1,1,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,3
"26379",712,550,4,2015-09-17,1,1,"0",0,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",9,15,17
"26380",712,32222,2,2015-08-11,1,0,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,11
"26381",712,5686,5,2015-09-11,1,0,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",9,15,11
"26382",712,13390,3,2015-09-02,1,1,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",9,15,2
"26383",712,6542,4,2015-09-10,1,0,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",9,15,10
"26384",712,35646,5,2015-08-07,1,1,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,7
"26385",712,21094,1,2015-08-24,1,0,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,24
"26386",712,2262,2,2015-09-15,1,1,"0",0,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",9,15,15
"26387",712,10822,6,2015-09-05,1,0,"0",0,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",9,15,5
"26388",712,37358,3,2015-08-05,1,1,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,5
"26389",712,12534,4,2015-09-03,1,1,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",9,15,3
"26390",712,18526,4,2015-08-27,1,0,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,27
"26391",712,31366,3,2015-08-12,1,0,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,12
"26392",712,27086,1,2015-08-17,1,1,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,17
"26393",712,19382,3,2015-08-26,1,0,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,26
"26394",712,3974,7,2015-09-13,0,0,"0",0,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",9,15,13
"26395",712,25374,3,2015-08-19,1,1,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,19
"26396",712,36502,4,2015-08-06,1,1,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,6
"26397",712,7398,3,2015-09-09,1,0,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",9,15,9
"26398",712,17670,5,2015-08-28,1,0,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,28
"26399",712,15102,1,2015-08-31,1,1,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,31
"26400",712,30510,4,2015-08-13,1,0,"0",1,"a","a",4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",8,15,13
"26401",713,8255,2,2015-09-08,1,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",9,15,8
"26402",713,28799,6,2015-08-15,1,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,15
"26403",713,40783,6,2015-08-01,1,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,1
"26404",713,15959,7,2015-08-30,0,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,30
"26405",713,9967,7,2015-09-06,0,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",9,15,6
"26406",713,20239,2,2015-08-25,1,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,25
"26407",713,3119,1,2015-09-14,1,1,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",9,15,14
"26408",713,21095,1,2015-08-24,1,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,24
"26409",713,9111,1,2015-09-07,1,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",9,15,7
"26410",713,1407,3,2015-09-16,1,1,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",9,15,16
"26411",713,23663,5,2015-08-21,1,1,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,21
"26412",713,21951,7,2015-08-23,0,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,23
"26413",713,5687,5,2015-09-11,1,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",9,15,11
"26414",713,14247,2,2015-09-01,1,1,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",9,15,1
"26415",713,33935,7,2015-08-09,0,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,9
"26416",713,6543,4,2015-09-10,1,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",9,15,10
"26417",713,2263,2,2015-09-15,1,1,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",9,15,15
"26418",713,36503,4,2015-08-06,1,1,"0",1,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,6
"26419",713,551,4,2015-09-17,1,1,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",9,15,17
"26420",713,39071,1,2015-08-03,1,1,"0",1,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,3
"26421",713,18527,4,2015-08-27,1,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,27
"26422",713,15103,1,2015-08-31,1,1,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,31
"26423",713,13391,3,2015-09-02,1,1,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",9,15,2
"26424",713,35647,5,2015-08-07,1,1,"0",1,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,7
"26425",713,25375,3,2015-08-19,1,1,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,19
"26426",713,27943,7,2015-08-16,0,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,16
"26427",713,29655,5,2015-08-14,1,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,14
"26428",713,4831,6,2015-09-12,1,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",9,15,12
"26429",713,19383,3,2015-08-26,1,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,26
"26430",713,37359,3,2015-08-05,1,1,"0",1,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,5
"26431",713,24519,4,2015-08-20,1,1,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,20
"26432",713,10823,6,2015-09-05,1,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",9,15,5
"26433",713,39927,7,2015-08-02,0,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,2
"26434",713,22807,6,2015-08-22,1,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,22
"26435",713,30511,4,2015-08-13,1,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,13
"26436",713,34791,6,2015-08-08,1,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,8
"26437",713,17671,5,2015-08-28,1,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,28
"26438",713,31367,3,2015-08-12,1,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,12
"26439",713,3975,7,2015-09-13,0,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",9,15,13
"26440",713,33079,1,2015-08-10,1,0,"0",1,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,10
"26441",713,27087,1,2015-08-17,1,1,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,17
"26442",713,32223,2,2015-08-11,1,0,"0",1,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,11
"26443",713,7399,3,2015-09-09,1,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",9,15,9
"26444",713,38215,2,2015-08-04,1,1,"0",1,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,4
"26445",713,11679,5,2015-09-04,1,1,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",9,15,4
"26446",713,16815,6,2015-08-29,1,0,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,29
"26447",713,26231,2,2015-08-18,1,1,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",8,15,18
"26448",713,12535,4,2015-09-03,1,1,"0",0,"a","c",220,0,0,1,10,2014,"Jan,Apr,Jul,Oct",9,15,3
"26449",714,40784,6,2015-08-01,1,0,"0",0,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,1
"26450",714,9112,1,2015-09-07,1,0,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",9,15,7
"26451",714,33936,7,2015-08-09,0,0,"0",0,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,9
"26452",714,3120,1,2015-09-14,1,1,"0",0,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",9,15,14
"26453",714,21096,1,2015-08-24,1,0,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,24
"26454",714,21952,7,2015-08-23,0,0,"0",0,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,23
"26455",714,15960,7,2015-08-30,0,0,"0",0,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,30
"26456",714,25376,3,2015-08-19,1,1,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,19
"26457",714,37360,3,2015-08-05,1,1,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,5
"26458",714,34792,6,2015-08-08,1,0,"0",0,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,8
"26459",714,4832,6,2015-09-12,1,0,"0",0,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",9,15,12
"26460",714,29656,5,2015-08-14,1,0,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,14
"26461",714,23664,5,2015-08-21,1,1,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,21
"26462",714,14248,2,2015-09-01,1,1,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",9,15,1
"26463",714,3976,7,2015-09-13,0,0,"0",0,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",9,15,13
"26464",714,8256,2,2015-09-08,1,0,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",9,15,8
"26465",714,39928,7,2015-08-02,0,0,"0",0,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,2
"26466",714,27944,7,2015-08-16,0,0,"0",0,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,16
"26467",714,2264,2,2015-09-15,1,1,"0",0,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",9,15,15
"26468",714,35648,5,2015-08-07,1,1,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,7
"26469",714,17672,5,2015-08-28,1,0,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,28
"26470",714,6544,4,2015-09-10,1,0,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",9,15,10
"26471",714,28800,6,2015-08-15,1,0,"0",0,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,15
"26472",714,16816,6,2015-08-29,1,0,"0",0,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,29
"26473",714,19384,3,2015-08-26,1,0,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,26
"26474",714,20240,2,2015-08-25,1,0,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,25
"26475",714,22808,6,2015-08-22,1,0,"0",0,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,22
"26476",714,30512,4,2015-08-13,1,0,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,13
"26477",714,13392,3,2015-09-02,1,1,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",9,15,2
"26478",714,5688,5,2015-09-11,1,0,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",9,15,11
"26479",714,31368,3,2015-08-12,1,0,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,12
"26480",714,9968,7,2015-09-06,0,0,"0",0,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",9,15,6
"26481",714,18528,4,2015-08-27,1,0,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,27
"26482",714,27088,1,2015-08-17,1,1,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,17
"26483",714,36504,4,2015-08-06,1,1,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,6
"26484",714,24520,4,2015-08-20,1,1,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,20
"26485",714,552,4,2015-09-17,1,1,"0",0,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",9,15,17
"26486",714,15104,1,2015-08-31,1,1,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,31
"26487",714,11680,5,2015-09-04,1,1,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",9,15,4
"26488",714,39072,1,2015-08-03,1,1,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,3
"26489",714,33080,1,2015-08-10,1,0,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,10
"26490",714,12536,4,2015-09-03,1,1,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",9,15,3
"26491",714,7400,3,2015-09-09,1,0,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",9,15,9
"26492",714,32224,2,2015-08-11,1,0,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,11
"26493",714,10824,6,2015-09-05,1,0,"0",0,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",9,15,5
"26494",714,1408,3,2015-09-16,1,1,"0",0,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",9,15,16
"26495",714,26232,2,2015-08-18,1,1,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,18
"26496",714,38216,2,2015-08-04,1,1,"0",1,"d","c",12070,10,2005,1,10,2013,"Jan,Apr,Jul,Oct",8,15,4
"26497",716,21953,7,2015-08-23,0,0,"0",0,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,23
"26498",716,15961,7,2015-08-30,0,0,"0",0,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,30
"26499",716,21097,1,2015-08-24,1,0,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,24
"26500",716,40785,6,2015-08-01,1,0,"0",0,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,1
"26501",716,2265,2,2015-09-15,1,1,"0",0,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",9,15,15
"26502",716,9113,1,2015-09-07,1,0,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",9,15,7
"26503",716,34793,6,2015-08-08,1,0,"0",0,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,8
"26504",716,23665,5,2015-08-21,1,1,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,21
"26505",716,33937,7,2015-08-09,0,0,"0",0,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,9
"26506",716,9969,7,2015-09-06,0,0,"0",0,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",9,15,6
"26507",716,27945,7,2015-08-16,0,0,"0",0,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,16
"26508",716,35649,5,2015-08-07,1,1,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,7
"26509",716,5689,5,2015-09-11,1,0,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",9,15,11
"26510",716,24521,4,2015-08-20,1,1,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,20
"26511",716,17673,5,2015-08-28,1,0,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,28
"26512",716,29657,5,2015-08-14,1,0,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,14
"26513",716,39929,7,2015-08-02,0,0,"0",0,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,2
"26514",716,14249,2,2015-09-01,1,1,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",9,15,1
"26515",716,22809,6,2015-08-22,1,0,"0",0,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,22
"26516",716,3977,7,2015-09-13,0,0,"0",0,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",9,15,13
"26517",716,15105,1,2015-08-31,1,1,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,31
"26518",716,10825,6,2015-09-05,1,0,"0",0,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",9,15,5
"26519",716,31369,3,2015-08-12,1,0,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,12
"26520",716,8257,2,2015-09-08,1,0,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",9,15,8
"26521",716,33081,1,2015-08-10,1,0,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,10
"26522",716,27089,1,2015-08-17,1,1,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,17
"26523",716,6545,4,2015-09-10,1,0,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",9,15,10
"26524",716,20241,2,2015-08-25,1,0,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,25
"26525",716,4833,6,2015-09-12,1,0,"0",0,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",9,15,12
"26526",716,553,4,2015-09-17,1,1,"0",0,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",9,15,17
"26527",716,3121,1,2015-09-14,1,1,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",9,15,14
"26528",716,11681,5,2015-09-04,1,1,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",9,15,4
"26529",716,39073,1,2015-08-03,1,1,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,3
"26530",716,1409,3,2015-09-16,1,1,"0",0,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",9,15,16
"26531",716,19385,3,2015-08-26,1,0,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,26
"26532",716,25377,3,2015-08-19,1,1,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,19
"26533",716,30513,4,2015-08-13,1,0,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,13
"26534",716,37361,3,2015-08-05,1,1,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,5
"26535",716,16817,6,2015-08-29,1,0,"0",0,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,29
"26536",716,32225,2,2015-08-11,1,0,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,11
"26537",716,28801,6,2015-08-15,0,0,"a",0,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,15
"26538",716,12537,4,2015-09-03,1,1,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",9,15,3
"26539",716,18529,4,2015-08-27,1,0,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,27
"26540",716,26233,2,2015-08-18,1,1,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,18
"26541",716,13393,3,2015-09-02,1,1,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",9,15,2
"26542",716,36505,4,2015-08-06,1,1,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,6
"26543",716,38217,2,2015-08-04,1,1,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",8,15,4
"26544",716,7401,3,2015-09-09,1,0,"0",1,"d","a",3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",9,15,9
"26545",717,21954,7,2015-08-23,0,0,"0",0,"d","c",310,0,0,1,40,2011,"Jan,Apr,Jul,Oct",8,15,23
"26546",717,2266,2,2015-09-15,1,1,"0",0,"d","c",310,0,0,1,40,2011,"Jan,Apr,Jul,Oct",9,15,15
"26547",717,35650,5,2015-08-07,1,1,"0",1,"d","c",310,0,0,1,40,2011,"Jan,Apr,Jul,Oct",8,15,7
"26548",717,22810,6,2015-08-22,1,0,"0",0,"d","c",310,0,0,1,40,2011,"Jan,Apr,Jul,Oct",8,15,22
"26549",717,14250,2,2015-09-01,1,1,"0",0,"d","c",310,0,0,1,40,2011,"Jan,Apr,Jul,Oct",9,15,1
"26550",717,5690,5,2015-09-11,1,0,"0",0,"d","c",310,0,0,1,40,2011,"Jan,Apr,Jul,Oct",9,15,11
"26551",717,3978,7,2015-09-13,0,0,"0",0,"d","c",310,0,0,1,40,2011,"Jan,Apr,Jul,Oct",9,15,13
"26552",717,33082,1,2015-08-10,1,0,"0",1,"d","c",310,0,0,1,40,2011,"Jan,Apr,Jul,Oct",8,15,10
"26553",717,34794,6,2015-08-08,1,0,"0",0,"d","c",310,0,0,1,40,2011,"Jan,Apr,Jul,Oct",8,15,8
"26554",717,21098,1,2015-08-24,1,0,"0",0,"d","c",310,0,0,1,40,2011,"Jan,Apr,Jul,Oct",8,15,24
"26555",717,27946,7,2015-08-16,0,0,"0",0,"d","c",310,0,0,1,40,2011,"Jan,Apr,Jul,Oct",8,15,16
"26556",717,9114,1,2015-09-07,1,0,"0",0,"d","c",310,0,0,1,40,2011,"Jan,Apr,Jul,Oct",9,15,7
"26557",717,27090,1,2015-08-17,1,1,"0",0,"d","c",310,0,0,1,40,2011,"Jan,Apr,Jul,Oct",8,15,17
"26558",717,28802,6,2015-08-15,1,0,"0",0,"d","c",310,0,0,1,40,2011,"Jan,Apr,Jul,Oct",8,15,15
"26559",717,40786,6,2015-08-01,1,0,"0",0,"d","c",310,0,0,1,40,2011,"Jan,Apr,Jul,Oct",8,15,1
"26560",717,39074,1,2015-08-03,1,1,"0",1,"d","c",310,0,0,1,40,2011,"Jan,Apr,Jul,Oct",8,15,3
"26561",717,23666,5,2015-08-21,1,1,"0",0,"d","c",310,0,0,1,40,2011,"Jan,Apr,Jul,Oct",8,15,21
"26562",717,1410,3,2015-09-16,1,1,"0",0,"d","c",310,0,0,1,40,2011,"Jan,Apr,Jul,Oct",9,15,16
